sample,phylogroup_containment,phylogroup,assay_type,bioproject,biosample_link,cANI,collection_date_sam,branchwater_containment,geo_loc_name_country_calc,lat_lon,sra_organism,known_country,expected_phylogroup,expected_match
ERR671928,0.07,PhylI,WGS,PRJEB7626,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113578,0.93,2012-11-13,0.22,Australia,NP,soil metagenome,Australia,PhylIV,False
ERR671929,0.07,PhylI,WGS,PRJEB7626,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113578,0.93,2012-11-13,0.22,Australia,NP,soil metagenome,Australia,PhylIV,False
ERR671938,0.06,PhylI,WGS,PRJEB7626,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113574,0.93,2012-10-04,0.2,Australia,NP,soil metagenome,Australia,PhylIV,False
ERR6862844,0.07,PhylI,WGS,PRJEB47746,https://www.ncbi.nlm.nih.gov/biosample/SAMEA9970731,0.96,2017-06-07,0.4,Russia,NP,metagenome,,,False
ERR6862845,0.08,PhylI,WGS,PRJEB47746,https://www.ncbi.nlm.nih.gov/biosample/SAMEA9970732,0.95,2017-12-07,0.33,Russia,NP,metagenome,,,False
ERR6862846,0.11,PhylI,WGS,PRJEB47746,https://www.ncbi.nlm.nih.gov/biosample/SAMEA9970733,0.96,2017-07-15,0.41,Russia,NP,metagenome,,,False
ERR6862847,0.06,PhylI,WGS,PRJEB47746,https://www.ncbi.nlm.nih.gov/biosample/SAMEA9970734,0.95,2015-03-01,0.32,Russia,NP,metagenome,,,False
ERR6862849,0.06,PhylI,WGS,PRJEB47746,https://www.ncbi.nlm.nih.gov/biosample/SAMEA9970736,0.94,2015-03-01,0.27,Russia,NP,metagenome,,,False
ERR6862851,0.1,PhylI,WGS,PRJEB47746,https://www.ncbi.nlm.nih.gov/biosample/SAMEA9970738,0.95,2015-03-01,0.33,Russia,NP,metagenome,,,False
ERR6862852,0.06,PhylI,WGS,PRJEB47746,https://www.ncbi.nlm.nih.gov/biosample/SAMEA9970739,0.94,2015-03-01,0.26,Russia,NP,metagenome,,,False
ERR687883,0.06,PhylI,WGS,PRJEB7626,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113574,0.93,2012-10-04,0.2,Australia,NP,soil metagenome,Australia,PhylIV,False
ERR687884,0.06,PhylI,WGS,PRJEB7626,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113574,0.93,2012-10-04,0.2,Australia,NP,soil metagenome,Australia,PhylIV,False
ERR688342,0.07,PhylII,WGS,PRJEB7840,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140930,0.93,2012-05-21,0.24,Australia,NP,metagenome,Australia,PhylIV,False
ERR688346,0.06,PhylI,WGS,PRJEB7840,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140934,0.94,2012-05-22,0.26,Australia,NP,metagenome,Australia,PhylIV,False
ERR688347,0.08,PhylII,WGS,PRJEB7840,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140935,0.93,2012-05-29,0.23,Australia,NP,metagenome,Australia,PhylIV,False
ERR688348,0.05,PhylII,WGS,PRJEB7840,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140936,0.93,2012-05-29,0.22,Australia,NP,metagenome,Australia,PhylIV,False
ERR688349,0.04,PhylII,WGS,PRJEB7840,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140937,0.93,2012-05-29,0.2,Australia,NP,metagenome,Australia,PhylIV,False
ERR688350,0.15,PhylII,WGS,PRJEB7840,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140938,0.93,2012-05-29,0.22,Australia,NP,metagenome,Australia,PhylIV,False
ERR688351,0.07,PhylI,WGS,PRJEB7840,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140939,0.95,2012-05-29,0.31,Australia,NP,metagenome,Australia,PhylIV,False
ERR688352,0.04,PhylII,WGS,PRJEB7840,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140925,0.94,2012-05-28,0.25,Australia,NP,metagenome,Australia,PhylIV,False
ERR688353,0.05,PhylII,WGS,PRJEB7840,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140926,0.93,2012-05-28,0.2,Australia,NP,metagenome,Australia,PhylIV,False
ERR688354,0.04,PhylI,WGS,PRJEB7840,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140927,0.93,2012-05-28,0.24,Australia,NP,metagenome,Australia,PhylIV,False
ERR688355,0.06,PhylII,WGS,PRJEB7840,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140928,0.93,2012-05-28,0.24,Australia,NP,metagenome,Australia,PhylIV,False
ERR712368,0.12,PhylI,WGS,PRJEB8087,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3180043,0.93,2012-05-06,0.2,Denmark,NP,wastewater metagenome,,,False
ERR712377,0.13,PhylII,WGS,PRJEB8087,https://www.ncbi.nlm.nih.gov/biosample/SAMEA3180048,0.93,2012-12-12,0.21,Denmark,NP,wastewater metagenome,,,False
ERR7672971,0.08,PhylI,WGS,PRJEB49313,https://www.ncbi.nlm.nih.gov/biosample/SAMEA11532747,0.93,2017-03-01,0.2,United Kingdom,NP,soil metagenome,,,False
ERR7672976,0.09,PhylI,WGS,PRJEB49313,https://www.ncbi.nlm.nih.gov/biosample/SAMEA11532752,0.93,2017-03-01,0.2,United Kingdom,NP,soil metagenome,,,False
ERR7672980,0.08,PhylI,WGS,PRJEB49313,https://www.ncbi.nlm.nih.gov/biosample/SAMEA11532756,0.93,2017-03-01,0.21,United Kingdom,NP,soil metagenome,,,False
ERR7672981,0.08,PhylI,WGS,PRJEB49313,https://www.ncbi.nlm.nih.gov/biosample/SAMEA11532757,0.93,2017-03-01,0.21,United Kingdom,NP,soil metagenome,,,False
ERR7672982,0.1,PhylI,WGS,PRJEB49313,https://www.ncbi.nlm.nih.gov/biosample/SAMEA11532758,0.93,2017-03-01,0.2,United Kingdom,NP,soil metagenome,,,False
ERR7672983,0.1,PhylI,WGS,PRJEB49313,https://www.ncbi.nlm.nih.gov/biosample/SAMEA11532759,0.93,2017-03-01,0.22,United Kingdom,NP,soil metagenome,,,False
ERR7764199,0.3,PhylII,WGS,PRJEB49260,https://www.ncbi.nlm.nih.gov/biosample/SAMEA11476542,0.94,2020-07-01,0.25,Saudi Arabia,NP,wastewater metagenome,,,False
ERR9287892,0.06,PhylII,WGA,PRJEB50838,https://www.ncbi.nlm.nih.gov/biosample/SAMEA13422920,0.93,2019-05-01,0.21,China,NP,marine metagenome,China,PhylII;PhylIII,True
ERR9287893,0.02,PhylI,WGA,PRJEB50838,https://www.ncbi.nlm.nih.gov/biosample/SAMEA13422921,0.93,2019-08-01,0.24,China,NP,marine metagenome,China,PhylII;PhylIII,False
ERR9669492,0.11,PhylI,WGS,PRJEB52550,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14300419,0.93,NP,0.22,NP,NP,metagenome,,,False
ERR9669538,0.04,PhylII,WGS,PRJEB52550,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14300421,0.94,NP,0.28,NP,NP,metagenome,,,False
ERR9669565,0.03,PhylII,WGS,PRJEB52550,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14300423,0.93,NP,0.22,NP,NP,metagenome,,,False
ERR9723913,0.31,PhylI,WGS,PRJEB52722,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14369866,0.93,NP,0.21,NP,NP,metagenome,,,False
ERR9723914,0.35,PhylI,WGS,PRJEB52722,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14369867,0.93,NP,0.21,NP,NP,metagenome,,,False
ERR9723915,0.23,PhylI,WGS,PRJEB52722,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14369870,0.93,NP,0.21,NP,NP,metagenome,,,False
ERR9723916,0.41,PhylI,WGS,PRJEB52722,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14369871,0.93,NP,0.2,NP,NP,metagenome,,,False
ERR9723917,0.31,PhylIII,WGS,PRJEB52722,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14369872,0.93,NP,0.21,NP,NP,metagenome,,,False
ERR9723918,0.37,PhylI,WGS,PRJEB52722,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14369868,0.93,NP,0.2,NP,NP,metagenome,,,False
ERR9723919,0.35,PhylI,WGS,PRJEB52722,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14369869,0.93,NP,0.21,NP,NP,metagenome,,,False
ERR9924904,0.07,PhylI,WGS,PRJEB52753,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14372134,0.93,NP,0.2,Greece,NP,metagenome,,,False
ERR9963535,0.07,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372916,0.93,NP,0.22,NP,NP,soil metagenome,,,False
ERR9963536,0.07,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372917,0.93,NP,0.23,NP,NP,soil metagenome,,,False
ERR9963537,0.06,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372918,0.93,NP,0.24,NP,NP,soil metagenome,,,False
ERR9963538,0.07,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372919,0.94,NP,0.29,NP,NP,soil metagenome,,,False
ERR9963539,0.06,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372920,0.94,NP,0.28,NP,NP,soil metagenome,,,False
ERR9963540,0.07,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372921,0.94,NP,0.28,NP,NP,soil metagenome,,,False
ERR9963541,0.06,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372922,0.94,NP,0.29,NP,NP,soil metagenome,,,False
ERR9963542,0.09,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372923,0.96,NP,0.39,NP,NP,soil metagenome,,,False
ERR9963543,0.07,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372924,0.94,NP,0.29,NP,NP,soil metagenome,,,False
ERR9963544,0.07,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372925,0.94,NP,0.27,NP,NP,soil metagenome,,,False
ERR9963545,0.07,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372926,0.94,NP,0.26,NP,NP,soil metagenome,,,False
ERR9963546,0.06,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372927,0.94,NP,0.25,NP,NP,soil metagenome,,,False
ERR9963547,0.06,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372928,0.94,NP,0.27,NP,NP,soil metagenome,,,False
ERR9963548,0.06,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372929,0.94,NP,0.24,NP,NP,soil metagenome,,,False
ERR9963549,0.07,PhylI,OTHER,PRJEB54688,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110372930,0.94,NP,0.25,NP,NP,soil metagenome,,,False
ERR9963791,0.17,PhylI,WGS,PRJEB54621,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110295445,0.93,2019-10-03,0.24,Iceland,NP,moss metagenome,,,False
SRR10034937,0.06,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657064,0.93,2017-09-26,0.23,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034939,0.06,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657063,0.93,2017-08-22,0.21,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034940,0.06,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657063,0.93,2017-08-22,0.2,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034947,0.06,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657062,0.93,2017-09-26,0.21,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034951,0.06,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657061,0.93,2017-08-22,0.23,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034952,0.06,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657060,0.93,2017-09-26,0.2,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034954,0.07,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657053,0.93,2017-08-22,0.2,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034956,0.06,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657060,0.93,2017-09-26,0.2,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034960,0.06,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657059,0.93,2017-08-22,0.2,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034961,0.06,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657058,0.93,2017-09-26,0.21,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034967,0.07,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657057,0.93,2017-08-22,0.22,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034968,0.07,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657057,0.93,2017-08-22,0.2,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034969,0.05,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657057,0.93,2017-08-22,0.2,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034973,0.06,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657056,0.93,2017-09-26,0.2,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10034977,0.06,PhylI,OTHER,PRJNA562849,https://www.ncbi.nlm.nih.gov/biosample/SAMN12657053,0.93,2017-08-22,0.2,Sweden,"[55.38,13.4]",soil metagenome,,,False
SRR10036060,0.31,PhylI,WGS,PRJNA562643,https://www.ncbi.nlm.nih.gov/biosample/SAMN12647018,0.93,2017-08-17,0.21,USA,"[38.92075,-94.699529]",freshwater metagenome,,,False
SRR10036061,0.3,PhylI,WGS,PRJNA562643,https://www.ncbi.nlm.nih.gov/biosample/SAMN12647017,0.93,2017-08-17,0.21,USA,"[38.92075,-94.699529]",freshwater metagenome,,,False
SRR10036062,0.29,PhylI,WGS,PRJNA562643,https://www.ncbi.nlm.nih.gov/biosample/SAMN12647016,0.93,2017-08-17,0.23,USA,"[38.92075,-94.699529]",freshwater metagenome,,,False
SRR10036071,0.16,PhylI,WGS,PRJNA562643,https://www.ncbi.nlm.nih.gov/biosample/SAMN12647008,0.93,2017-08-17,0.2,USA,"[38.818864,-94.778833]",freshwater metagenome,,,False
SRR10072857,0.02,PhylI,WGS,PRJNA563777,https://www.ncbi.nlm.nih.gov/biosample/SAMN12687857,0.93,2018-06-01,0.21,Singapore,"[1.471197,103.804527]",marine sediment metagenome,,,False
SRR10127268,0.17,PhylII,WGS,PRJNA465696,https://www.ncbi.nlm.nih.gov/biosample/SAMN12740640,0.93,2012-06-07,0.21,Mexico,"[21.053,-103.902]",soil metagenome,,,False
SRR10127269,0.07,PhylI,WGS,PRJNA404245,https://www.ncbi.nlm.nih.gov/biosample/SAMN12740642,0.94,2012-06-04,0.25,Mexico,"[21.195,-100.439]",soil metagenome,,,False
SRR10127270,0.07,PhylI,WGS,PRJNA404246,https://www.ncbi.nlm.nih.gov/biosample/SAMN12740643,0.94,2012-05-30,0.26,Mexico,"[21.766,-100.163]",soil metagenome,,,False
SRR10143129,0.11,PhylI,WGS,PRJNA539067,https://www.ncbi.nlm.nih.gov/biosample/SAMN11532582,0.94,2015-08-05,0.26,USA,"[41.3777,-82.5117]",wetland metagenome,,,False
SRR10143150,0.07,PhylI,WGS,PRJNA1007388,https://www.ncbi.nlm.nih.gov/biosample/SAMN11532606,0.94,2018-08-08,0.3,USA,"[41.3776,-82.5117]",wetland metagenome,,,False
SRR10143161,0.07,PhylI,WGS,PRJNA1007388,https://www.ncbi.nlm.nih.gov/biosample/SAMN11532483,0.95,2018-08-08,0.32,USA,"[41.3776,-82.5117]",wetland metagenome,,,False
SRR10143162,0.05,PhylI,WGS,PRJNA1007388,https://www.ncbi.nlm.nih.gov/biosample/SAMN11529675,0.94,2018-08-08,0.27,USA,"[41.3776,-82.5117]",wetland metagenome,,,False
SRR10143164,0.09,PhylI,WGS,PRJNA1007388,https://www.ncbi.nlm.nih.gov/biosample/SAMN11529739,0.94,2018-08-08,0.3,USA,"[41.3778,-82.5111]",wetland metagenome,,,False
SRR10143165,0.1,PhylI,WGS,PRJNA1007388,https://www.ncbi.nlm.nih.gov/biosample/SAMN11532406,0.95,2018-08-08,0.33,USA,"[41.3792,-82.512]",wetland metagenome,,,False
SRR10143166,0.04,PhylI,WGS,PRJNA1007388,https://www.ncbi.nlm.nih.gov/biosample/SAMN11532315,0.94,2018-08-08,0.27,USA,"[41.3776,-82.512]",wetland metagenome,,,False
SRR10143173,0.08,PhylI,WGS,PRJNA1007388,https://www.ncbi.nlm.nih.gov/biosample/SAMN11532766,0.95,2018-08-08,0.34,USA,"[41.3769,-82.5097]",wetland metagenome,,,False
SRR10143176,0.05,PhylI,WGS,PRJNA1007388,https://www.ncbi.nlm.nih.gov/biosample/SAMN11532264,0.95,2018-08-08,0.31,USA,"[41.3769,-82.5097]",wetland metagenome,,,False
SRR10143178,0.06,PhylI,WGS,PRJNA1007388,https://www.ncbi.nlm.nih.gov/biosample/SAMN11532908,0.94,2018-05-09,0.29,USA,"[41.3776,-82.5117]",wetland metagenome,,,False
SRR10143270,0.07,PhylI,WGS,PRJNA1007388,https://www.ncbi.nlm.nih.gov/biosample/SAMN11529887,0.95,2018-08-08,0.36,USA,"[41.3776,-82.5117]",wetland metagenome,,,False
SRR10159350,0.07,PhylI,WGA,PRJNA562057,https://www.ncbi.nlm.nih.gov/biosample/SAMN12633278,0.93,2018-06-29,0.23,China,"[28.21,116.93]",soil metagenome,China,PhylII;PhylIII,False
SRR10159352,0.07,PhylI,WGA,PRJNA562057,https://www.ncbi.nlm.nih.gov/biosample/SAMN12633276,0.93,2018-06-29,0.21,China,"[28.21,116.93]",soil metagenome,China,PhylII;PhylIII,False
SRR10159353,0.06,PhylI,WGA,PRJNA562057,https://www.ncbi.nlm.nih.gov/biosample/SAMN12633275,0.93,2018-06-29,0.2,China,"[28.21,116.93]",soil metagenome,China,PhylII;PhylIII,False
SRR10161435,0.09,PhylII,OTHER,PRJNA573580,https://www.ncbi.nlm.nih.gov/biosample/SAMN12817681,0.93,2018-04-15,0.21,China,"[35.21,109.56]",soil metagenome,China,PhylII;PhylIII,True
SRR10161436,0.09,PhylI,OTHER,PRJNA573580,https://www.ncbi.nlm.nih.gov/biosample/SAMN12817680,0.93,2018-04-15,0.23,China,"[35.21,109.56]",soil metagenome,China,PhylII;PhylIII,False
SRR10161438,0.07,PhylI,OTHER,PRJNA573580,https://www.ncbi.nlm.nih.gov/biosample/SAMN12817678,0.93,2018-04-15,0.21,China,"[35.21,109.56]",soil metagenome,China,PhylII;PhylIII,False
SRR10161444,0.07,PhylI,OTHER,PRJNA573580,https://www.ncbi.nlm.nih.gov/biosample/SAMN12817688,0.93,2018-04-15,0.22,China,"[35.21,109.56]",soil metagenome,China,PhylII;PhylIII,False
SRR10161445,0.1,PhylII,OTHER,PRJNA573580,https://www.ncbi.nlm.nih.gov/biosample/SAMN12817687,0.93,2018-04-15,0.2,China,"[35.21,109.56]",soil metagenome,China,PhylII;PhylIII,True
SRR10161446,0.07,PhylI,OTHER,PRJNA573580,https://www.ncbi.nlm.nih.gov/biosample/SAMN12817686,0.93,2018-04-15,0.2,China,"[35.21,109.56]",soil metagenome,China,PhylII;PhylIII,False
SRR10168147,0.08,PhylI,WGS,PRJNA1007388,https://www.ncbi.nlm.nih.gov/biosample/SAMN11532314,0.94,2018-05-09,0.3,USA,"[41.3776,-82.5117]",wetland metagenome,,,False
SRR10168433,0.1,PhylII,WGS,PRJNA573810,https://www.ncbi.nlm.nih.gov/biosample/SAMN12826202,0.93,2016-05-24,0.2,uncalculated,"[-34.8,54.37]",sediment metagenome,,,False
SRR10216740,0.09,PhylI,OTHER,PRJNA574779,https://www.ncbi.nlm.nih.gov/biosample/SAMN12878403,0.93,2018-06-15,0.2,uncalculated,"""missing""",rhizosphere metagenome,,,False
SRR10216750,0.08,PhylI,OTHER,PRJNA575331,https://www.ncbi.nlm.nih.gov/biosample/SAMN12886259,0.93,2018-06-15,0.2,uncalculated,"""missing""",rhizosphere metagenome,,,False
SRR1025216,0.1,PhylI,WGS,PRJNA226634,https://www.ncbi.nlm.nih.gov/biosample/SAMN02393375,0.93,2010-10-07,0.22,Singapore,"""1¡20'1\""\""N 103¡45'15\""\""E""",activated sludge metagenome,,,False
SRR10260006,0.09,PhylI,WGA,PRJNA576996,https://www.ncbi.nlm.nih.gov/biosample/SAMN13016620,0.93,2015-07-01,0.2,China,"[30.97917,113.86417]",soil metagenome,China,PhylII;PhylIII,False
SRR1027651,0.12,PhylI,WGS,PRJNA226634,https://www.ncbi.nlm.nih.gov/biosample/SAMN02393375,0.95,2010-10-07,0.34,Singapore,"""1¡20'1\""\""N 103¡45'15\""\""E""",activated sludge metagenome,,,False
SRR10360613,0.04,PhylI,WGS,PRJNA577476,https://www.ncbi.nlm.nih.gov/biosample/SAMN13153376,0.93,2016-06-15,0.21,USA,"[39.5673,-123.4758]",soil metagenome,,,False
SRR10360617,0.05,PhylI,WGS,PRJNA577476,https://www.ncbi.nlm.nih.gov/biosample/SAMN13153373,0.93,2016-06-15,0.2,USA,"[39.5673,-123.4758]",soil metagenome,,,False
SRR10360643,0.04,PhylIII,WGS,PRJNA577476,https://www.ncbi.nlm.nih.gov/biosample/SAMN13153349,0.93,2013-09-17,0.2,USA,"[39.7292,-123.6419]",soil metagenome,,,False
SRR10360644,0.05,PhylI,WGS,PRJNA577476,https://www.ncbi.nlm.nih.gov/biosample/SAMN13153348,0.93,2013-09-17,0.23,USA,"[39.7292,-123.6419]",soil metagenome,,,False
SRR10363840,0.07,PhylI,WGS,PRJNA557318,https://www.ncbi.nlm.nih.gov/biosample/SAMN12394950,0.94,2018-12-01,0.26,China,"[22.48,113.57]",soil metagenome,China,PhylII;PhylIII,False
SRR10363842,0.07,PhylI,WGS,PRJNA557318,https://www.ncbi.nlm.nih.gov/biosample/SAMN12394948,0.93,2018-12-01,0.22,China,"[22.48,113.57]",soil metagenome,China,PhylII;PhylIII,False
SRR10363846,0.06,PhylI,WGS,PRJNA557318,https://www.ncbi.nlm.nih.gov/biosample/SAMN12394944,0.93,2018-12-01,0.21,China,"[22.48,113.57]",soil metagenome,China,PhylII;PhylIII,False
SRR10363847,0.08,PhylI,WGS,PRJNA557318,https://www.ncbi.nlm.nih.gov/biosample/SAMN12394956,0.93,2018-12-01,0.2,China,"[22.48,113.57]",soil metagenome,China,PhylII;PhylIII,False
SRR10363851,0.07,PhylI,WGS,PRJNA557318,https://www.ncbi.nlm.nih.gov/biosample/SAMN12394952,0.93,2018-12-01,0.2,China,"[22.48,113.57]",soil metagenome,China,PhylII;PhylIII,False
SRR10376053,0.08,PhylI,WGS,PRJNA572114,https://www.ncbi.nlm.nih.gov/biosample/SAMN12811966,0.93,2015-08-29,0.22,USA,"[42.9888,-108.3994]",soil metagenome,,,False
SRR10376087,0.07,PhylI,WGS,PRJNA572113,https://www.ncbi.nlm.nih.gov/biosample/SAMN12812037,0.93,2015-08-29,0.22,USA,"[42.9888,-108.3994]",soil metagenome,,,False
SRR10389008,0.13,PhylI,WGS,PRJNA571617,https://www.ncbi.nlm.nih.gov/biosample/SAMN12812486,0.95,2014-10-27,0.37,USA,"[42.673,-77.032]",soil metagenome,,,False
SRR10412088,0.06,PhylI,WGS,PRJNA588030,https://www.ncbi.nlm.nih.gov/biosample/SAMN13007835,0.93,NP,0.2,Germany,"[48.45142224,9.49105114]",soil metagenome,,,False
SRR10466858,0.12,PhylII,WGS,PRJNA365638,https://www.ncbi.nlm.nih.gov/biosample/SAMN12916206,0.94,2013-10-30,0.3,United Kingdom,"[55.9232,-3.1878]",freshwater metagenome,,,False
SRR10466885,0.08,PhylI,WGS,PRJNA365639,https://www.ncbi.nlm.nih.gov/biosample/SAMN12990597,0.93,2014-01-15,0.21,United Kingdom,"[55.9225,-3.1724]",freshwater metagenome,,,False
SRR10466945,0.85,PhylII,WGS,PRJNA365685,https://www.ncbi.nlm.nih.gov/biosample/SAMN06264949,0.95,2014-09-03,0.38,USA,"[39.7392,-123.6308]",soil metagenome,,,False
SRR10520895,0.07,PhylII,WGS,PRJNA364550,https://www.ncbi.nlm.nih.gov/biosample/SAMN06265749,0.93,2016-06-16,0.21,USA,"[39.7291,-123.6419]",soil metagenome,,,False
SRR10613485,0.28,PhylI,WGS,PRJNA486429,https://www.ncbi.nlm.nih.gov/biosample/SAMN13518610,0.93,NP,0.2,China,"[40.0047,116.3261]",air metagenome,China,PhylII;PhylIII,False
SRR10613504,0.58,PhylI,WGS,PRJNA486429,https://www.ncbi.nlm.nih.gov/biosample/SAMN13518593,0.93,NP,0.22,China,"[40.0047,116.3261]",air metagenome,China,PhylII;PhylIII,False
SRR10613534,0.24,PhylI,WGS,PRJNA486429,https://www.ncbi.nlm.nih.gov/biosample/SAMN13518558,0.93,NP,0.21,China,"[40.0047,116.3261]",air metagenome,China,PhylII;PhylIII,False
SRR10686705,0.08,PhylI,WGS,PRJNA594760,https://www.ncbi.nlm.nih.gov/biosample/SAMN13552552,0.93,NP,0.2,China,"[27.9346,115.3114]",plant metagenome,China,PhylII;PhylIII,False
SRR10686749,0.07,PhylI,WGS,PRJNA594760,https://www.ncbi.nlm.nih.gov/biosample/SAMN13552548,0.93,NP,0.2,China,"[39.7669,118.6469]",plant metagenome,China,PhylII;PhylIII,False
SRR10686808,0.07,PhylI,WGS,PRJNA594760,https://www.ncbi.nlm.nih.gov/biosample/SAMN13552546,0.93,NP,0.2,China,"[30.9612,114.6454]",plant metagenome,China,PhylII;PhylIII,False
SRR10686841,0.05,PhylI,WGS,PRJNA594760,https://www.ncbi.nlm.nih.gov/biosample/SAMN13552561,0.93,NP,0.2,China,"[21.1131,110.2259]",plant metagenome,China,PhylII;PhylIII,False
SRR10686918,0.09,PhylI,WGS,PRJNA594760,https://www.ncbi.nlm.nih.gov/biosample/SAMN13552554,0.93,NP,0.2,China,"[27.9346,115.3114]",plant metagenome,China,PhylII;PhylIII,False
SRR10686919,0.09,PhylI,WGS,PRJNA594760,https://www.ncbi.nlm.nih.gov/biosample/SAMN13552545,0.93,NP,0.24,China,"[30.9612,114.6454]",plant metagenome,China,PhylII;PhylIII,False
SRR10695389,0.12,PhylI,WGS,PRJNA595820,https://www.ncbi.nlm.nih.gov/biosample/SAMN13567776,0.93,2017-10-01,0.2,China,"[23.2415,104.0842]",soil metagenome,China,PhylII;PhylIII,False
SRR10695391,0.13,PhylI,WGS,PRJNA595820,https://www.ncbi.nlm.nih.gov/biosample/SAMN13567774,0.93,2017-10-01,0.21,China,"[23.2415,104.0842]",soil metagenome,China,PhylII;PhylIII,False
